Country_Name,Country_Code,Quarter,Goods Balance,Services Balance,Primary Income,Secondary Income,Current Account,Capital Account,Direct Investment,Portfolio Investment,Financial Derivatives,Other Investment,Financial Account,Net Errors & Omissions,Net lending/borrowing,Reserve Assets
Colombia,COL,2005Q4,347.520848400531,-476.403226133089,-1216.50615775669,1111.75444743131,-233.634088057936,0.0,-2081.30066230401,969.061903000278,3.695,825.352393010399,-279.235005863331,-45.6009178053949,-233.634088057936,3.828182423622527
Colombia,COL,2006Q1,212.474323663712,-413.985968414944,-1518.26147154638,1050.43267212132,-669.340444176291,0.0,-952.070408598559,685.96690377612,0.81,-594.157552335093,-643.768958497532,25.5714856787591,-669.340444176291,215.5181408203009
Colombia,COL,2006Q2,190.32677903878,-627.111943035381,-1478.69214145799,1208.0960610284,-707.381244426198,0.0,-1509.28348581289,2167.67972305667,0.785,-395.243494720113,-614.640164856335,92.7410795698626,-707.381244426198,-879.1143423380275
Colombia,COL,2006Q3,46.6603388953627,-699.775206213454,-1325.1821155542,1203.2803574597,-775.016625412587,0.0,-963.629078425415,-864.22963647651,3.0,868.669466844782,-528.780058497143,246.236566915444,-775.016625412587,427.1078917234118
Colombia,COL,2006Q4,-93.2335493104883,-566.899245726364,-1431.52346256959,1252.38276851088,-839.273489095559,0.0,-2057.88563567191,172.047476371584,4.0,546.201452878729,-1076.42553362159,-237.152044526034,-839.273489095559,259.1062502537605
Colombia,COL,2007Q1,-753.880296198146,-601.726938471298,-1919.12425958685,1183.40299696962,-2091.32849728667,0.0,-2323.04391530528,-131.480445010405,0.0,-2793.53171384202,-1819.06074184771,272.267755438963,-2091.32849728667,3432.845974599742
Colombia,COL,2007Q2,-63.1833047697646,-650.650659580697,-1867.62290569603,1127.82060676004,-1453.63626328646,0.0,-2061.29793546667,-382.305274287508,0.0,124.689737389023,-1310.69801809516,142.9382451913,-1453.63626328646,1011.749098528562
Colombia,COL,2007Q3,-148.93581289478,-799.525203733757,-1836.07328669282,1321.68067317219,-1462.85363014917,0.0,-1977.25573095708,26.007039296956,0.0,298.93844227141,-1555.26917137871,-92.4155412295453,-1462.85363014917,101.2177632491538
Colombia,COL,2007Q4,405.479808363885,-829.04960972673,-2238.21190590776,1519.98654074385,-1141.79516652676,0.0,-1245.3704250439,673.293839614831,0.0,-534.903056410146,-969.552424809215,172.242741717544,-1141.79516652676,142.0097661429081
Colombia,COL,2008Q1,454.308543459256,-631.480405463343,-2427.73726741479,1292.61997202168,-1312.28915739719,0.0,-2122.37817635884,661.151236997437,-315.074415089512,-451.106163936954,-1555.95318614787,-243.664028750679,-1312.28915739719,678.1387608054159
Colombia,COL,2008Q2,1117.79902720485,-821.137915313033,-2814.84945367016,1360.84157041681,-1157.34677136153,0.0,-1571.33760014235,79.2663783942356,-307.368859258504,-397.945755761973,-1269.5204333386,-112.17366197707,-1157.34677136153,930.7197071230744
Colombia,COL,2008Q3,304.907017616655,-954.242868613153,-2477.72847757004,1465.98876287498,-1661.07556569156,0.0,-1564.92069082274,-90.7355711287574,362.037549618253,-1673.70230109882,-1525.71013234206,135.365433349493,-1661.07556569156,1444.74522485705
Colombia,COL,2008Q4,-912.43401470258,-860.116928586332,-1929.17928493653,1335.17098599528,-2366.55924223017,0.0,-2220.3949604688,361.87759408703,217.400856349454,-442.804789912011,-2570.57292616433,-204.013683934162,-2366.55924223017,-482.1609841033057
Colombia,COL,2009Q1,297.849730222726,-648.04343407123,-1782.63174920019,1200.64866254584,-932.176790502857,0.0,-827.9679034831,-2041.80966564653,183.160547617896,1852.21680589359,-750.290371768154,181.886418734704,-932.176790502857,84.86140210426743
Colombia,COL,2009Q2,851.317473881776,-722.933753570155,-1974.08149769498,1084.778751286,-760.919026097352,0.0,-1914.18131687211,-1045.72787339505,-261.838836025956,2253.64245207987,-1176.96984252324,-416.050816425886,-760.919026097352,-208.8808951528698
Colombia,COL,2009Q3,510.266218408475,-804.081750177553,-2064.25010796088,1061.79682048619,-1296.26881924377,0.0,-1988.15849887733,1415.383761231,-269.304247081032,-1958.55160921992,-1545.38057466729,-249.111755423523,-1296.26881924377,1248.396842542851
Colombia,COL,2009Q4,889.826256503156,-1179.92846768697,-2364.5533716574,1211.01479918428,-1443.64078365693,0.0,200.219445118094,-1924.27289581027,-121.575185489968,22.8949124287222,-1505.36857208343,-61.7277884264963,-1443.64078365693,316.7198601120725
Colombia,COL,2010Q1,1108.42254624562,-850.457353492251,-2494.83922683245,976.05376854214,-1260.82026553694,0.0,-859.134778327501,2160.08244138153,-156.328526198264,-2531.57354370918,-1019.31755776343,241.502707773513,-1260.82026553694,367.7417952210186
Colombia,COL,2010Q2,1287.77292099326,-1062.79798772718,-2790.67257399864,1159.94289784947,-1405.75474288309,0.0,-1277.19221870459,-741.633700791936,-22.7837714467857,-512.523287527569,-1425.68045521088,-19.9257123277825,-1405.75474288309,1116.132819730833
Colombia,COL,2010Q3,-257.018425381775,-1268.07847400806,-2856.22862024701,1170.97654557904,-3210.34897405779,0.0,2320.53659860642,-789.410501651821,-122.161106577888,-5436.94976606348,-3587.74696999676,-377.397995938969,-3210.34897405779,440.0927498020605
Colombia,COL,2010Q4,216.905684323796,-1420.89912474,-2854.54954745459,1352.45532284669,-2706.08766502411,0.0,-1131.54043286846,-541.068889211303,24.6913356365549,-2844.54580171704,-3299.06206717026,-592.974402146147,-2706.08766502411,1193.255356737118
Colombia,COL,2011Q1,1269.27418045467,-1262.68770590818,-3162.32636087682,1152.77466531905,-2002.96522101127,0.0,-1600.93944108288,332.897186164511,-52.4921056575982,-1296.70719494393,-1411.14072524989,591.824495761385,-2002.96522101127,1205.911333495935
Colombia,COL,2011Q2,2041.13767043292,-1421.59017050488,-3512.9762827044,1167.31822755828,-1726.11055521808,0.0,-2691.58534483186,-456.73956282304,-57.7935655304068,406.729973645738,-1575.63019404957,150.480361168512,-1726.11055521808,1223.584867808323
Colombia,COL,2011Q3,1050.19432474516,-1400.99630754565,-4070.56215550326,1390.51761815066,-3030.84652015308,0.0,-1091.63579231291,-2571.17167455938,8.72562708873094,-220.529641958805,-2552.02630433237,478.820215820718,-3030.84652015308,1322.781800262893
Colombia,COL,2011Q4,1776.03973070052,-1523.7983522343,-4567.26826169442,1340.44986006626,-2974.57702316194,0.0,-843.06259548191,-3475.76436121651,137.592161145534,1028.8762411429,-3168.52144153999,-193.944418378049,-2974.57702316194,-15.68537201552255
Colombia,COL,2012Q1,2265.16872022643,-1360.09565476781,-3897.03152928042,1153.69774253728,-1838.26072128452,0.0,-3574.29796929716,1884.54131779009,-273.786673497186,-416.733290770658,-1549.3214327749,288.939288509619,-1838.26072128452,831.1263325254477
Colombia,COL,2012Q2,901.810344185988,-1722.05589819518,-3658.11289651637,1242.90036238699,-3235.45808813858,0.0,-3815.89455547604,-2663.10377693764,-125.360029537369,2045.92887080437,-3193.24418346669,42.2139046718848,-3235.45808813858,1365.310945256096
Colombia,COL,2012Q3,403.514235098959,-1744.77474410286,-3418.05625737483,1163.07509247274,-3596.24167390599,0.0,-3142.62588205681,-3301.39512811063,-56.2690889124184,1541.81452885995,-3520.57326885991,75.6684050460831,-3596.24167390599,1438.033694936149
Colombia,COL,2012Q4,1385.08088013166,-1593.64025172929,-4034.47193457361,1272.99285974725,-2970.03844642398,0.0,-5113.3628248514,-689.39490812931,-58.4116586912571,884.524755978436,-3289.74590116353,-319.70745473955,-2970.03844642398,1686.918024322657
Colombia,COL,2013Q1,750.723374482845,-1578.41037076469,-3663.82215005898,1052.35148766679,-3439.15765867403,0.0,-3281.681738713,-2271.40344767853,-21.7168050281994,410.650940108557,-3094.64663685117,344.511021822858,-3439.15765867403,2069.485464479099
Colombia,COL,2013Q2,1450.377718637,-1532.26191009158,-3394.47261029538,1270.41298004555,-2205.94382170442,0.0,-2962.53586701519,-1099.74144571354,140.028241924204,-15.1528353174947,-1892.88310364202,313.060718062403,-2205.94382170442,2044.482701191641
Colombia,COL,2013Q3,254.836647975617,-1719.32324835595,-3428.68096548482,1296.9485925913,-3596.21897327385,0.0,-2758.66043304016,-2172.40560499437,-18.7963947479849,-517.221723199474,-3429.59326010198,166.625713171868,-3596.21897327385,2037.336399371948
Colombia,COL,2013Q4,723.286583127578,-1599.72665259776,-3514.54392870014,1267.17670980253,-3123.80728836779,0.0,444.539625936745,-1894.44775051248,18.4756699613151,-2680.59138261542,-3322.49030166985,-198.683013302052,-3123.80728836779,789.4718281307436
Colombia,COL,2014Q1,-282.238101199644,-1682.96053813654,-3209.1211241263,1049.60864548615,-4124.71111797634,0.0,-2895.03083685392,-2872.58502378618,196.064273442726,736.494260157693,-4158.15046087967,-33.4393429033335,-4124.71111797634,676.8761527111332
Colombia,COL,2014Q2,-239.791265049045,-1822.93498736628,-3167.28742899686,1040.72956224546,-4189.28411916673,0.0,-3469.52773788648,-2054.80122764879,-249.949290044108,716.783416886604,-3944.20279496277,245.081324203956,-4189.28411916673,1113.280765237489
Colombia,COL,2014Q3,-701.375780306167,-2027.31545692536,-3469.0302769177,1164.31602585172,-5033.4054882975,0.0,-3675.06933048453,-4760.04669176148,25.6592294528361,1313.67321071729,-4996.0649000059,37.3405882915995,-5033.4054882975,2099.775741294021
Colombia,COL,2014Q4,-3417.19031587934,-2158.47003123284,-2262.47240528072,1366.98945964298,-6471.14329274991,0.0,-2230.13227547474,-1877.38813999603,636.392654379287,-3268.02494142037,-6193.63766406183,277.50562868808,-6471.14329274991,545.5816836021631
Colombia,COL,2015Q1,-3423.12065826951,-1445.92739509943,-1720.91497520994,1298.03447660855,-5291.92855197034,0.0,-3013.5084553711,-2439.65814547281,601.204604618605,-348.682290118846,-5131.92971287417,159.998839096168,-5291.92855197034,71.65007684178794
Colombia,COL,2015Q2,-2211.27995499972,-1573.81080559705,-1913.73487689213,1272.45197384864,-4426.37366364025,0.0,-2922.3472746628,-1433.93372781198,31.3844446179703,-109.347472738239,-4339.89409881504,86.479564825217,-4426.37366364025,94.37789150833925
Colombia,COL,2015Q3,-3972.72372348741,-1419.0281006823,-1292.82176859564,1628.80093070579,-5055.77266205956,0.0,-200.102261385573,-5077.33005822809,1238.0332035331,-965.000996304372,-4880.41915810493,175.353503954631,-5055.77266205956,123.9822745818674
Colombia,COL,2015Q4,-3871.514653472,-1086.97621735233,-522.083912286272,1552.42237582272,-3928.15240728789,0.0,-1266.83821829098,-139.968934280328,85.1376405518972,-2512.53365009996,-3707.48533083937,220.667076448516,-3928.15240728789,126.7392640890805
Colombia,COL,2016Q1,-2974.94720053814,-995.926661559608,-1034.00556313334,1480.0901391281,-3524.789286103,0.0,-3669.51626547727,-894.963180812187,-28.0856734288596,874.434780174583,-3619.89627116373,-95.1069850607346,-3524.789286103,110.8461934506094
Colombia,COL,2016Q2,-1769.22421925204,-1165.99312312876,-1347.58367871835,1488.38536105259,-2794.41566004655,0.0,-2744.28288227423,-1685.08593915391,-169.294661952361,1515.6305046372,-3243.64123900331,-449.225578956756,-2794.41566004655,-160.5876890367227
Colombia,COL,2016Q3,-2339.88197460482,-1220.10904973217,-1525.11040220904,1483.95766316122,-3601.14376338481,0.0,-1567.0207409215,-1092.61912917281,-97.3957512125722,-853.868739600823,-3525.4179267077,75.7258366771066,-3601.14376338481,85.48928061809673
Colombia,COL,2016Q4,-2091.66243406394,-893.384646530774,-1405.49319113394,1724.32956109663,-2666.21071063202,0.0,-1359.76591210368,-1272.5789845459,-326.550117147402,872.134465913746,-1950.41828129324,715.792429338782,-2666.21071063202,136.1517522503339
Colombia,COL,2017Q1,-1727.29183416856,-1002.37150026539,-2286.45209030626,1526.595327848,-3489.5200968922,0.0,-1742.6601611129,181.839851830508,114.460753178995,-1632.88370137357,-2986.42446809696,503.095628795242,-3489.5200968922,92.6392631382944
Colombia,COL,2017Q2,-1462.75218430852,-1088.64125341403,-1558.00318066158,1683.84191511879,-2425.55470326533,0.0,-1217.40215705332,-2178.4286241064,238.453411836132,386.838636736401,-2624.60451320719,-199.049809941867,-2425.55470326533,145.5421206424268
Colombia,COL,2017Q3,-998.753799691953,-1327.24470487594,-1993.48967778779,1758.84169036423,-2560.64649199146,0.0,-4112.12730290196,-423.82692093421,-29.4804133675875,2060.50860122123,-2379.37917973953,181.267312251933,-2560.64649199146,125.4829985519195
Colombia,COL,2017Q4,-95.7649841776929,-1058.6886665138,-2208.25717832775,1914.07371293622,-1448.63711608303,0.0,-2939.12674958762,620.493816973935,41.8982610383845,469.721866413904,-1634.50787725329,-185.870761170264,-1448.63711608303,172.2125766222837
Colombia,COL,2018Q1,-1121.67906011117,-717.926803033629,-2922.22921284135,1739.28562930383,-3022.54944668232,0.0,-910.347935482278,1714.603192678,-370.831232252357,-3446.57595413009,-2876.33810994673,146.211336735594,-3022.54944668232,136.4253015038147
Colombia,COL,2018Q2,-1350.33192437082,-1206.95069670912,-2783.7335100764,1870.08912012279,-3470.92701103356,0.0,-2272.58901479645,349.955877597058,140.992306697472,-1079.6981604886,-2718.50262232931,752.424388704255,-3470.92701103356,142.5378447444727
Colombia,COL,2018Q3,-1410.78474055156,-1261.15004277399,-2769.12451926939,2035.04386001404,-3406.01544258091,0.0,-2374.70558655633,482.029149829517,151.753500729063,-1915.03619194787,-3487.12219089562,-81.1067483147149,-3406.01544258091,168.6755570554428
Colombia,COL,2018Q4,-2511.15919418117,-976.209524160604,-2967.08018167144,2312.99218536215,-4141.45671465106,0.0,-614.732516041226,-1684.26292117785,99.3491164566654,-2403.86231642628,-3871.89073563868,269.56597901238,-4141.45671465106,731.4582153684447
Colombia,COL,2019Q1,-2310.41189745429,-827.094743986009,-2614.60559373934,1931.7589084611,-3820.35332671854,0.0,-2652.30738779806,-1381.96981444379,-91.3501294941659,-1745.03383234868,-3519.74567045471,300.607656263837,-3820.35332671854,2350.688769899728
Colombia,COL,2019Q2,-1755.32949657161,-1242.47228009854,-2502.18017154937,2281.06012111772,-3218.9218271018,0.0,-3625.59564995583,-282.210071797199,201.984038246882,-138.208584826097,-3333.10273024224,-114.180903140439,-3218.9218271018,510.5482593258604
Colombia,COL,2019Q3,-3039.12089597119,-1366.91786199773,-2301.05074216705,2404.44542760747,-4302.6440725285,0.0,-1677.6949918801,137.169065945654,189.571964818452,-2642.34430173282,-3739.6584186988,562.985653829701,-4302.6440725285,254.1716909637891
Colombia,COL,2019Q4,-2757.90701139178,-848.908256863186,-2298.06393103489,2438.13634803216,-3466.7428512577,0.0,-2880.05951004038,1551.08057841651,-216.206116229403,-1362.77978750849,-2705.81994030177,760.922910955926,-3466.7428512577,202.5892522884462
Colombia,COL,2020Q1,-2244.41245277489,-853.939061282609,-1369.44748073365,2172.60041083585,-2295.1985839553,0.0,-1924.09637235346,-167.565264218607,148.999826650347,378.575905088254,-1735.26406960347,559.934514351828,-2295.1985839553,-171.0356959175214
Colombia,COL,2020Q2,-1549.53456859045,-1101.47512921313,-1028.67435685908,1717.61365939584,-1962.07039526682,0.0,-1724.83421371156,-3429.20909489684,-130.026814195927,775.537300493578,-1937.50926312075,24.5611321460701,-1962.07039526682,2572.747615695447
Colombia,COL,2020Q3,-2204.18208563342,-1058.85728493843,-1171.93617520366,2422.43091803774,-2012.54462773777,0.0,-258.415703396024,322.734725131261,28.7362690815626,-2155.24123335592,-1857.04795608912,155.496671648645,-2012.54462773777,204.9996608574978
Colombia,COL,2020Q4,-2871.65895521265,-1220.6916168321,-1379.82337452527,2475.17777393301,-2996.99617263701,0.0,-1817.83007192885,1505.93434192034,-560.925582331943,-3415.55405035622,-2583.64275256666,413.353420070343,-2996.99617263701,-3686.192851484933
Colombia,COL,2021Q1,-2587.52059453129,-1100.54834498543,-1867.19695840384,2450.17258799574,-3105.09330992483,0.0,-1438.1447735618,1318.8280556228,-320.862800186961,-2538.96201923558,-2789.01385036154,316.079459563283,-3105.09330992483,190.2198481993464
Colombia,COL,2021Q2,-3548.13947609093,-1473.57111967101,-1652.06710628304,2626.54425988402,-4047.23344216097,0.0,-1012.61758703364,-6089.38467520301,181.653673919963,3015.58725246464,-3760.56813760204,286.665304558926,-4047.23344216097,144.1388318979424
Colombia,COL,2021Q3,-3692.52011143148,-1566.14331248078,-2339.08763368944,2762.9165349503,-4834.8345226514,0.0,-2527.88759391293,850.565863321819,356.060586193633,-3337.00881011582,-4503.8137020633,331.020820588103,-4834.8345226514,160.8307683108811
Colombia,COL,2021Q4,-4155.46110804544,-1876.77509208774,-2864.90720112628,2934.90171168246,-5962.24168957701,0.0,-1401.87154848153,-675.382173181541,148.307633818873,-3845.75759736008,-5639.73123520427,322.510454372735,-5962.24168957701,134.8193152503556
Colombia,COL,2022Q1,-3733.9745189333,-1222.5703571577,-3616.84066892226,3176.49418793256,-5396.89135708071,0.0,-3650.57352115527,1865.91679960947,-377.136078727622,-3001.87722684643,-5036.72385220986,360.167504870849,-5396.89135708071,126.1988866542603
Colombia,COL,2022Q2,-1974.62214050493,-1071.85836203286,-4530.53943081761,2828.69003464859,-4748.3298987068,0.0,-3660.58710629051,-759.030315063432,36.1698232739939,-642.401417013721,-4951.77045401368,-203.440555306873,-4748.3298987068,71.04859862621787
Colombia,COL,2022Q3,-3684.46721510135,-733.791411999316,-4794.74341176947,3103.66506368687,-6109.33697518326,0.0,-2958.9113552081,-233.035385639522,487.337173061225,-3190.53313128864,-5735.75904026504,373.577934918221,-6109.33697518326,153.3026043841733
Colombia,COL,2022Q4,-2785.1851054437,-887.35676368485,-4144.20646224564,3192.61667251876,-4624.13165885543,0.0,-3528.64864209549,-446.849726679065,676.969653037703,-1653.3628658661,-4741.40908191295,-117.27742305752,-4624.13165885543,202.9578481082454
Colombia,COL,2023Q1,-1917.44673626369,-257.189119187709,-3727.09181234413,3094.40838560353,-2807.319282192,0.0,-3600.41362524485,1111.28096028491,-248.370053146216,-217.109347532354,-2590.70799191852,216.611290273483,-2807.319282192,359.223942129655
Colombia,COL,2023Q2,-1699.25592540104,-355.710186063257,-3056.08407118778,3029.1708955523,-2081.87928709979,0.0,-5441.74192467592,1519.80787427816,-756.288996385987,1579.98649164457,-2699.14719657917,-617.267909479386,-2081.87928709979,396.0796389745176
Colombia,COL,2023Q3,-1352.98207122315,-50.0228036497981,-3507.71650304565,3364.78790633765,-1545.93347158094,0.0,-3334.71057643546,4527.32948612243,-690.523629563858,-2335.79945607227,-1376.23222783917,169.701243741776,-1545.93347158094,456.0398595792928
Colombia,COL,2023Q4,-1837.87322255343,-315.230904208872,-3141.36575128165,3433.67910296777,-1860.79077507619,0.0,-3148.0398938478,1504.30734116741,-879.405445809596,844.612545844771,-1182.41892592517,678.371849151018,-1860.79077507619,495.1138699124708
Colombia,COL,2024Q1,-2105.21886809779,174.683430389862,-3345.32853668834,3331.07066156718,-1944.79331282909,0.0,-2527.15987092745,1415.83713249856,-575.172049880288,-832.58318114361,-1600.9457582628,343.847554566295,-1944.79331282909,1541.993629145592
Colombia,COL,2024Q2,-1967.19716965438,-264.849838680925,-3114.09711667384,3896.76978974693,-1449.37433526221,0.0,-1668.90655011465,-276.250246520298,80.1698232739942,-151.443552688641,-1101.9765801996,347.397755062613,-1449.37433526221,1534.17651479042
Colombia,COL,2024Q3,-2318.07354141471,48.0767157039444,-3375.70900692728,4073.26963152147,-1572.43620111658,0.0,-2482.8102991767,3489.56756986547,281.669823273994,-3431.6962534058,-1097.74662046303,474.689580653548,-1572.43620111658,1675.315900322877
Colombia,COL,2024Q4,-2765.28027451078,-274.713737565672,-3424.85459571413,4206.04493491318,-2258.80367287741,0.0,-3014.03655720974,-2178.04064578779,156.669823273994,2315.11052186841,-2038.33400201512,220.469670862288,-2258.80367287741,1299.874236932868
Colombia,COL,2025Q1,-3088.44669624935,144.982148104921,-3195.68638154473,3848.67209015041,-2290.47883953875,0.0,-2453.58452488949,3042.06895025306,-422.282894968516,-2534.45252528006,-1834.76777676501,455.711062773745,-2290.47883953875,1148.25881437508
Mexico,MEX,1990Q1,-281.0,581.0,-3278.0,788.0,-2190.0,0.0,-561.0,5819.0,0.0,-6132.0,-2853.0,-663.0,-2190.0,-3057.929315007821
Mexico,MEX,1990Q2,-1784.0,435.0,-1024.0,714.0,-1659.0,0.0,-616.0,-798.0,0.0,-2742.0,-2125.0,-466.0,-1659.0,1904.883723505789
Mexico,MEX,1990Q3,-1229.0,121.0,-1525.0,855.0,-1778.0,0.0,-579.0,-663.0,0.0,-16.0,-209.0,1569.0,-1778.0,1053.575455189933
Mexico,MEX,1990Q4,-1139.0,186.0,-2489.0,1618.0,-1824.0,0.0,-878.0,-373.0,0.0,-622.0,318.0,2142.0,-1824.0,2317.694720495993
Mexico,MEX,1991Q1,-1671.0,505.0,-1607.0,566.0,-2207.0,0.0,-1649.0,-2951.0,0.0,-3220.0,-5786.0,-3579.0,-2207.0,2341.787430670196
Mexico,MEX,1991Q2,-2528.0,656.0,-2828.0,786.0,-3914.0,0.0,-1147.0,-4152.0,0.0,-1101.0,-3930.0,-16.0,-3914.0,2137.454026983932
Mexico,MEX,1991Q3,-3117.0,188.0,-2048.0,727.0,-4250.0,0.0,-702.0,-2181.0,0.0,-331.0,-820.0,3430.0,-4250.0,2309.54440862367
Mexico,MEX,1991Q4,-4013.0,611.0,-1782.0,667.0,-4517.0,0.0,-1264.0,-2854.0,0.0,-3387.0,-6250.0,-1733.0,-4517.0,1184.261961084052
Mexico,MEX,1992Q1,-4240.0,556.0,-2209.0,742.0,-5151.0,0.0,-1042.0,-3636.0,0.0,-1043.0,-4973.0,178.0,-5151.0,960.6479103820924
Mexico,MEX,1992Q2,-5166.0,552.0,-2213.0,930.0,-5897.0,0.0,-1180.0,-3799.0,0.0,-2154.0,-6677.0,-780.0,-5897.0,323.0581657876654
Mexico,MEX,1992Q3,-5236.0,153.0,-2682.0,909.0,-6856.0,0.0,-1275.0,-5868.0,0.0,704.0,-6226.0,630.0,-6856.0,464.6427607434337
Mexico,MEX,1992Q4,-6035.0,798.0,-2105.0,804.0,-6538.0,0.0,-896.0,-5903.0,0.0,-487.0,-7536.0,-998.0,-6538.0,-3.2206978650157
Mexico,MEX,1993Q1,-4630.0,713.0,-2523.0,779.0,-5661.0,0.0,-1164.0,-6323.0,0.0,-1840.0,-7027.0,-1366.0,-5661.0,2532.669657513076
Mexico,MEX,1993Q2,-4757.0,812.0,-2773.0,976.0,-5742.0,0.0,-954.0,-6059.0,0.0,-108.0,-5470.0,272.0,-5742.0,1895.222087848276
Mexico,MEX,1993Q3,-4706.0,367.0,-3199.0,969.0,-6569.0,0.0,-550.0,-6828.0,0.0,398.0,-6895.0,-326.0,-6569.0,451.6672953672374
Mexico,MEX,1993Q4,-4800.0,991.0,-2535.0,916.0,-5428.0,0.0,-1721.0,-9145.0,0.0,1709.0,-7133.0,-1705.0,-5428.0,2352.09626322885
Mexico,MEX,1994Q1,-5466.78,872.9,-2999.49,811.87,-6781.5,0.0,-3152.0,-7982.89,0.0,-288.37,-11311.76,-4530.26,-6781.5,483.7158949439693
Mexico,MEX,1994Q2,-5997.55,810.15,-3315.74,1027.17,-7475.97,0.0,-3283.38,-1539.95,0.0,2096.42,-11377.41,-3901.44,-7475.97,-8305.346693460415
Mexico,MEX,1994Q3,-6318.49,628.61,-3266.8,1048.31,-7908.37,0.0,-2813.92,-3256.63,0.0,1924.98,-4004.37,3904.0,-7908.37,430.4256200618629
Mexico,MEX,1994Q4,-6484.02,770.04,-2676.78,894.49,-7496.27,0.0,-1723.2,5364.03,0.0,71.14,-6279.53,1216.74,-7496.27,-9807.632591062418
Mexico,MEX,1995Q1,-483.93,1236.43,-2980.91,873.8,-1354.61,0.0,-1982.82,7517.21,0.0,-9453.93,-3218.24,-1863.63,-1354.61,-11998.11891668823
Mexico,MEX,1995Q2,1342.51,1411.38,-3480.29,1082.87,356.47,0.0,-2913.6,3998.11,0.0,-3264.5,1052.31,695.84,356.47,-1484.113842259265
Mexico,MEX,1995Q3,915.15,1010.44,-3450.36,1074.41,-450.36,0.0,-2254.72,414.0,0.0,-2718.92,57.26,507.62,-450.36,-2232.029995385434
Mexico,MEX,1995Q4,390.36,1330.37,-2777.53,928.86,-127.94,0.0,-2375.15,-1552.45,0.0,-818.92,-3704.22,-3576.28,-127.94,-597.205323979872
Mexico,MEX,1996Q1,477.4,1869.245,-3511.495,1001.2,-163.650000000004,0.0,-2027.7,-1302.8,0.0,4083.3,502.8,666.450000000004,-163.650000000004,2306.878269803292
Mexico,MEX,1996Q2,579.3,1590.906,-3145.879,1230.7,255.027000000004,0.0,-1780.0,-2913.2,0.0,3584.6,-1197.4,-1452.427,255.027000000004,1075.687049639413
Mexico,MEX,1996Q3,-280.1,1416.531,-3192.134,1191.3,-864.403000000004,0.0,-2004.4,-9007.2,0.0,9940.4,-893.9,-29.4969999999962,-864.403000000004,8252.624674818771
Mexico,MEX,1996Q4,-952.4,1735.003,-3625.624,1108.3,-1734.721,0.0,-3373.5,-739.0,0.0,1470.3,-712.5,1022.221,-1734.721,-638.400846768562
Mexico,MEX,1997Q1,-464.7,2232.156,-3139.466,1152.3,-219.709999999996,0.0,-2109.3,-2549.7,0.0,2486.6,319.8,539.509999999996,-219.709999999996,9530.021248025749
Mexico,MEX,1997Q2,-1635.9,1898.511,-2909.772,1463.3,-1183.861,0.0,-2594.5,-6652.5,0.0,7620.5,102.3,1286.161,-1183.861,4175.859272358402
Mexico,MEX,1997Q3,-2721.4,1851.512,-3114.14,1394.1,-2589.928,0.0,-5595.1,3327.0,0.0,-3426.6,-2983.0,-393.071999999996,-2589.928,2370.06323068269
Mexico,MEX,1997Q4,-3790.4,1823.025,-2942.263,1238.2,-3671.438,0.0,-2530.9,1545.8,0.0,-5284.0,-2708.1,963.338,-3671.438,3086.252313426214
Mexico,MEX,1998Q1,-1731.24911,166.08711,-2992.607,1278.14,-3279.629,0.0,-2643.624146,-2874.434627,0.0,-254.498,-4462.063773,-1182.434773,-3279.629,1308.251876300047
Mexico,MEX,1998Q2,-1143.365704,-582.470296,-3228.1,1561.326,-3392.61,0.0,-3504.528333,651.179159,0.0,984.558,-1310.836174,2081.773826,-3392.61,551.629994957585
Mexico,MEX,1998Q3,-2446.684079,-447.642921,-3366.681,1546.898,-4714.11,0.0,-3295.07358,2310.812503,0.0,-1322.939,-3695.974077,1018.135923,-4714.11,-983.6498902909856
Mexico,MEX,1998Q4,-2479.314229,-516.063771,-3236.94100000001,1626.01,-4606.309,0.0,-3313.538499,-988.160739,0.0,-5698.929,-7467.653238,-2861.344238,-4606.309,3169.246338753681
Mexico,MEX,1999Q1,-1183.22381,-217.97419,-3621.63773,1361.754,-3661.08173,0.0,-3576.998337,-1979.071335,0.0,6101.638,35.708327999997,3696.790058,-3661.08173,119.7976691124095
Mexico,MEX,1999Q2,-972.762165,-557.488835,-3000.307866,1657.055,-2873.503866,0.0,-3397.198406,-4814.598057,0.0,3098.976,-5060.305463,-2186.801597,-2873.503866,1441.170079251888
Mexico,MEX,1999Q3,-962.404198000023,-1110.287802,-2719.40707,1629.15574,-3162.94333,0.0,-3027.870833,-2765.017011,0.0,605.94,-3945.513844,-782.570514,-3162.94333,1337.368506810594
Mexico,MEX,1999Q4,-2472.68022099997,-873.499779000003,-2621.05044600001,1665.024442,-4302.206004,0.0,-3938.975656,-1021.579344,0.0,700.211,-5082.865,-780.658996,-4302.206004,719.2549591210441
Mexico,MEX,2000Q1,-1194.860939,-353.828079,-4934.479819,1504.390727,-4978.77811,0.0,-4562.466901,-4632.068051,0.0,-1055.368,-5643.644952,-664.866842,-4978.77811,4896.714118999288
Mexico,MEX,2000Q2,-1453.527154,-957.334817,-2824.761509,1739.128887,-3496.494593,0.0,-4895.607105,-437.879627,0.0,3936.543,-4773.885732,-1277.391139,-3496.494593,-2767.855068402764
